x_km,y_km,logK_true,n_true,h_true
8,24.25,4.04014229457176,0.270851640027733,21.0253748471257
8,24.5,4.04301525670767,0.27117286950559,21.2252057800054
8,24.75,4.04616512464863,0.27119886361529,21.4810867014168
8,25,4.04916481174133,0.27092640736986,21.8022462170469
8,25.25,4.05169991134164,0.270372795072337,22.1932554844888
8,25.5,4.05357724858305,0.269574100616415,22.6366913875732
8,25.75,4.05472441932199,0.268582197405135,23.0438513224295
8,26,4.05518237599722,0.267460763029749,23.1812947200577
8,26.25,4.05508319755983,0.266280575153102,23.092175924731
8,26.5,4.05465191778019,0.2651164483274,22.7875357246011
8,26.75,4.05415463354197,0.26404090172534,22.436279959301
8,27,4.05389163899426,0.263122331361921,22.0620919995164
8,27.25,4.05415361215855,0.26242005830041,21.7045857506651
8,27.5,4.05517773378227,0.261980952393268,21.39009748107
8,27.75,4.05714243950702,0.261838888578768,21.1319042559656
8,28,4.06013421933118,0.262012387065248,20.933335873594
8,28.25,4.06414230286335,0.262504725653337,20.7899533690358
8,28.5,4.06906132309936,0.26330459294214,20.690910612943
8,28.75,4.07471483924522,0.264387835318189,20.6202135454381
8,29,4.08087019495938,0.265719405788843,20.5582099875999
8,29.25,4.08727138866525,0.267256089836516,20.4828333627854
8,29.5,4.09367957269793,0.268949571317802,20.386214963361
8,29.75,4.09990755136398,0.270750331278891,20.2715269344831
8,30,4.10584824862636,0.272610267227607,20.1528655757129
8,30.25,4.11149523531341,0.274485434507478,20.0576638633791
8,30.5,4.11697208907276,0.276339678892114,20.0081376807326
8,30.75,4.1225195862703,0.278145202696681,20.0158567896821
8,31,4.12850493337409,0.279884882237213,20.0823391013455
8,31.25,4.135396667813,0.281552101955264,20.2012423371055
8,31.5,4.14375661760254,0.283151942549429,20.3609620756592
8,31.75,4.15419421551096,0.284699469741931,20.5473195041961
8,32,4.16733380928385,0.28621874003003,20.7459194726823
8,32.25,4.18378285272366,0.287741572864221,20.943810188506
8,32.5,4.20407920242792,0.289304717390986,21.1303600345661
8,32.75,4.22865258494816,0.290947109013523,21.2975062782716
8,33,4.2577913446698,0.292707586887803,21.4396130970791
8,33.25,4.29160745048982,0.29462114213428,21.553147111983
8,33.5,4.33000108084126,0.296715323653614,21.6363036211107
8,33.75,4.3726419818684,0.299006406654531,21.688643207325
8,34,4.41896716768932,0.301496711269464,21.7107481658571
8,34.25,4.46817641329004,0.304171241667281,21.7038902154216
8,34.5,4.51925363984943,0.306995846762222,21.669710035324
8,34.75,4.57099172524906,0.309915856260086,21.6099233580196
8,35,4.62202642163383,0.312856181222032,21.5260681272002
8,35.25,4.67090109324921,0.31572382593693,21.4193033116773
8,35.5,4.71612074753596,0.318411029962026,21.2902715989464
8,35.75,4.75621495911537,0.320800229099739,21.1390395431224
8,36,4.78980590921872,0.322771225608216,20.9651297375051
8,36.25,4.81567243694791,0.324208056609085,20.7676529941436
8,36.5,4.83281537541569,0.325008057013477,20.5455402477901
8,36.75,4.84050028042358,0.325089409472722,20.2978756281074
8,37,4.8383082527269,0.324398424045268,20.0243510366163
8,37.25,4.82616941177626,0.322915927336624,19.725849741413
8,37.5,4.8043749495159,0.320660319634812,19.4050804445314
8,37.75,4.77359588379777,0.317689728272363,19.067035470311
8,38,4.73486799904806,0.314100120906773,18.7189026413031
8,38.25,4.68958507833527,0.310022178992735,18.3691280951567
8,38.5,4.63945838141293,0.305614655429567,18.0258206740174
8,38.75,4.58646324955178,0.301055965294955,17.6953146547196
8,39,4.53278595168626,0.296535475604541,17.3814955191396
8,39.25,4.48072317188292,0.292242529886307,17.0860206110239
8,39.5,4.43259370664524,0.288357283095134,16.8090034897985
8,39.75,4.39061257633559,0.2850407114206,16.5497403198107
8,40,4.35677715294033,0.282427164995461,16.3072674704381
8,40.25,4.3327475732994,0.280618054406516,16.0806952657889
8,40.5,4.31974054043357,0.279677131507219,15.8693444912393
8,40.75,4.31846922823435,0.279629576093687,15.6727515640489
8,41,4.32910263417073,0.280461784998441,15.4906093369052
8,41.25,4.35126095931476,0.282122820406015,15.3226939917674
8,41.5,4.38405971610432,0.284528624543999,15.1688099807462
8,41.75,4.42617979768517,0.287567350708542,15.0287639617305
8,42,4.47594305035818,0.291104331550752,14.9023588181605
8,42.25,4.53142505071601,0.294989896148131,14.7893855461611
8,42.5,4.59054652383964,0.299065648320303,14.6895808019848
8,42.75,4.65116782659891,0.303171253138674,14.6025297830286
8,43,4.71118657419737,0.307151642152262,14.5275486643914
8,43.25,4.7686109116754,0.310862564810179,14.46366454827
8,43.5,4.82162908819571,0.314175786945011,14.4098077694161
8,43.75,4.86868165212088,0.316984511443249,14.3648791914368
8,44,4.90849179222997,0.319205350592472,14.3275285197558
8,44.25,4.94010472751024,0.320780814800844,14.2963236858349
8,44.5,4.96291473688087,0.321680722858402,14.2699440468678
8,44.75,4.97663980923899,0.321899940664327,14.2472665600806
8,45,4.98133431608675,0.321458319631025,14.2273709932231
8,45.25,4.97732919685185,0.320395752783776,14.2095082793188
8,45.5,4.96519806347815,0.318769059616399,14.1930592596323
8,45.75,4.94569410098983,0.316647051896662,14.177496905836
8,46,4.91970435524333,0.314106996565458,14.1623601030797
8,46.25,4.88816941142295,0.311228231808195,14.1472492452167
8,46.5,4.85205024354903,0.308090158761045,14.131858635687
8,46.75,4.81227453709928,0.304768405716045,14.116046536133
8,47,4.76971111001258,0.301332975140868,14.099861023193
8,47.25,4.72515613977789,0.297847713794268,14.0833185329267
8,47.5,4.67933687218333,0.294370456820992,14.0667594253475
8,47.75,4.63292216958232,0.290953782229421,14.0496423756362
8,48,4.58654516121642,0.287646450334574,14.033227675285
8,48.25,4.54083303684588,0.284495175861318,14.0126098326407
8.25,12.25,4.72397116031565,0.317532463795293,15.590243835781
8.25,12.5,4.70864454028265,0.315924505409087,15.7168688337052
8.25,12.75,4.69718320864775,0.314522794755592,15.8862478384813
8.25,13,4.69028417104928,0.313393106328318,16.0681997800153
8.25,13.25,4.68857787422261,0.312592435106623,16.2493291356025
8.25,13.5,4.69257808411994,0.312165808120105,16.4224962471193
8.25,13.75,4.70262906056922,0.312143216260854,16.5835995150568
8.25,14,4.7188550872485,0.312536833213883,16.7305932443751
8.25,14.25,4.7411178289426,0.313338723610115,16.863323411481
8.25,14.5,4.76898712709784,0.314519297167402,16.9839212740147
8.25,14.75,4.80172963492755,0.316026747758867,17.0983388913348
8.25,15,4.83831816234769,0.317787702947859,17.1755476264615
8.25,15.25,4.87746231440985,0.319709227474224,17.2438649935842
8.25,15.5,4.91765872139628,0.321682222210139,17.3095668213784
8.25,15.75,4.95725728501696,0.323586140622596,17.3689794730481
8.25,16,4.9945381654258,0.3252947925158,17.4275660325918
8.25,16.25,5.02779377017493,0.326682901246583,17.4881732075775
8.25,16.5,5.05540978713235,0.327632973750503,17.5504998524977
8.25,16.75,5.07593988703835,0.328041990311568,17.6159417813386
8.25,17,5.08816986113491,0.327827435946513,17.6854132731859
8.25,17.25,5.09116797259033,0.326932224920054,17.7599025348301
8.25,17.5,5.08431985606272,0.325328178934425,17.8401916155567
8.25,17.75,5.06734746698603,0.323017835638313,17.9270233354092
8.25,18,5.04031282067375,0.320034509381527,18.0211194839195
8.25,18.25,5.00360582988981,0.316440473493524,18.1232520531852
8.25,18.5,4.95793160124945,0.312324515243976,18.2342682598098
8.25,18.75,4.90426629726848,0.307796512944682,18.3550895751443
8.25,19,4.84382438144074,0.302982358365463,18.4866576774272
8.25,19.25,4.77801339607918,0.298018248939322,18.6298150341675
8.25,19.5,4.70838483721169,0.293044215037184,18.7850962798723
8.25,19.75,4.63657279604351,0.288197721342592,18.9523959231817
8.25,20,4.56423254099536,0.283607555281342,19.13052897569
8.25,20.25,4.4929802506875,0.279388350933237,19.3167945435243
8.25,20.5,4.42432764939112,0.275636127568737,19.5067793799322
8.25,20.75,4.35961691593693,0.272424141605645,19.6947032631433
8.25,21,4.29996134762968,0.269799727447761,19.8743899583922
8.25,21.25,4.24621390939888,0.267783705985066,20.0402846683556
8.25,21.5,4.19894104396949,0.266369829384439,20.1875143554689
8.25,21.75,4.15840576147263,0.265525371474193,20.3115772165519
8.25,22,4.12459358291954,0.265194217162753,20.408927840057
8.25,22.25,4.09724527613315,0.265300499194511,20.4787658527692
8.25,22.5,4.07590012365614,0.265753163200294,20.5237103658938
8.25,22.75,4.05994292666517,0.266451288537065,20.5498762572246
8.25,23,4.04866861296245,0.267290575237167,20.5668240362399
8.25,23.25,4.04132134531311,0.268168622450808,20.5867428501709
8.25,23.5,4.03714051659702,0.268990837937527,20.6220959270307
8.25,23.75,4.03539145496946,0.269675221728686,20.6841792407412
8.25,24,4.0353953610763,0.270156565219805,20.7831944906429
8.25,24.25,4.03654906590467,0.270389313388141,20.9293473513279
8.25,24.5,4.03833486922436,0.270348734777039,21.134501945477
8.25,24.75,4.04033156932016,0.270031357926164,21.4144717148541
8.25,25,4.04222932377062,0.269454361750553,21.792512686759
8.25,25.25,4.0438261360544,0.268652893079179,22.3036703271552
8.25,25.5,4.04503258451808,0.267677413718585,22.9891724533121
8.25,25.75,4.04586663966989,0.26659003258674,23.8030619574487
8.25,26,4.04644122223297,0.265460153788975,23.9368240644355
8.25,26.25,4.04693851172235,0.264359734599284,23.7947512642769
8.25,26.5,4.04760126529265,0.263360006377887,23.1893993010762
8.25,26.75,4.04868225490881,0.26252588391669,22.7016205741775
8.25,27,4.05043108796278,0.261914230224348,22.1820091023752
8.25,27.25,4.05305401677218,0.261569914495008,21.70995870805
8.25,27.5,4.05667845678173,0.261523451413053,21.3166859741338
8.25,27.75,4.06135219639905,0.261791121332664,21.0128043220744
8.25,28,4.0670249495624,0.262373902904999,20.7974360522359
8.25,28.25,4.07355554296799,0.263258536532943,20.6612688762676
8.25,28.5,4.08072698911557,0.264419086705411,20.5874141854882
8.25,28.75,4.08827891676652,0.265819436035887,20.5522866563597
8.25,29,4.09593167418926,0.267415844808364,20.5273129378424
8.25,29.25,4.10342237746522,0.269160023658105,20.4632142303487
8.25,29.5,4.11054344733643,0.27100227407905,20.3522560506149
8.25,29.75,4.11717304486738,0.272895093084676,20.198554725154
8.25,30,4.12329695276932,0.274795511179152,20.0186137817822
8.25,30.25,4.12902120700755,0.276667331947276,19.8709426497471
8.25,30.5,4.13458855439117,0.278483840817521,19.7921221727697
8.25,30.75,4.14035981158287,0.280227953968238,19.7967782378878
8.25,31,4.14681076064026,0.281893589546468,19.8839578826246
8.25,31.25,4.15450150842403,0.283485037374664,20.041948203371
8.25,31.5,4.16405818821522,0.285017279783419,20.2523627232488
8.25,31.75,4.1761254921645,0.286514014630573,20.4942802586826
8.25,32,4.19132992675545,0.288006197816139,20.7477722256465
8.25,32.25,4.21024479601162,0.289530378503127,20.9960960712615
8.25,32.5,4.23333990452327,0.291125711922695,21.2265194413257
8.25,32.75,4.26094431422593,0.292831010379023,21.4301997177105
8.25,33,4.29321535394519,0.294682139601279,21.6016054509322
8.25,33.25,4.33010881352525,0.296708260405535,21.7378262131375
8.25,33.5,4.37135170412057,0.298928266520701,21.8379469095965
8.25,33.75,4.4164318598993,0.301347187393626,21.9025355366838
8.25,34,4.46460361875268,0.303953732403155,21.9332126778438
8.25,34.25,4.51489527566777,0.306717613446619,21.93224676034
8.25,34.5,4.56614044066809,0.309588516719608,21.902161005392
8.25,34.75,4.61701395336847,0.312495866789673,21.8453780829966
8.25,35,4.6660768534884,0.315350256559777,21.7639183796905
8.25,35.25,4.71184541994162,0.318047172119996,21.6591531271859
8.25,35.5,4.75285117412855,0.320471569447211,21.5316204157875
8.25,35.75,4.78770566050297,0.322504047198175,21.3809258820503
8.25,36,4.81516637028665,0.324028740744789,21.2057599497347
8.25,36.25,4.83419670547398,0.324940791024907,21.0040531657446
8.25,36.5,4.84402299951179,0.325155091643756,20.773267974436
8.25,36.75,4.84417045316202,0.324613264838047,20.5108258286128
8.25,37,4.83450237938539,0.323289711703911,20.2147544719726
8.25,37.25,4.8152422781061,0.321196162374536,19.8846612286933
8.25,37.5,4.78697674988404,0.318382872080216,19.5230037853506
8.25,37.75,4.75066037808524,0.314938394355566,19.1362935606682
8.25,38,4.70759141141154,0.310985681522539,18.7353848421816
8.25,38.25,4.65939061221536,0.306676849692187,18.3338609290967
8.25,38.5,4.60794966568356,0.302185084987594,17.9446602766206
8.25,38.75,4.55536571600016,0.297695259077988,17.5771945949549
8.25,39,4.50387231771199,0.293394626884155,17.2362059506894
8.25,39.25,4.45573091857492,0.289462222892758,16.9226439174148
8.25,39.5,4.41313186882227,0.286060262779549,16.6352049731085
8.25,39.75,4.37806917288082,0.283325527353058,16.3716394917995
8.25,40,4.3522322625851,0.281363422704295,16.1295936871555
8.25,40.25,4.33690287394782,0.280243469700511,15.9070186434657
8.25,40.5,4.3328749284037,0.279996599023833,15.7022729519654
8.25,40.75,4.34042175295605,0.280615795916949,15.514064483895
8.25,41,4.35928733221567,0.282057569245757,15.3413461261502
8.25,41.25,4.3887114178334,0.284244900254968,15.1832324664794
8.25,41.5,4.42749333206939,0.287072366768196,15.0389630375812
8.25,41.75,4.47407493777808,0.290412151960852,14.9079128374471
8.25,42,4.52662362195579,0.294119609075746,14.7896321522701
8.25,42.25,4.58314088549999,0.298040953725171,14.6838771870601
8.25,42.5,4.64154996002625,0.302019503009797,14.5905654456312
8.25,42.75,4.69978309240866,0.30590209056061,14.5095825772687
8.25,43,4.75586868528084,0.309545557094853,14.4404499178577
8.25,43.25,4.80799713227927,0.312821663257977,14.3821269413101
8.25,43.5,4.85458060344895,0.31562138072818,14.3336202967576
8.25,43.75,4.89431179520477,0.317859071638302,14.2942333909839
8.25,44,4.92618590856333,0.319473615460365,14.2624641842994
8.25,44.25,4.9495252785541,0.32042963453305,14.2366035641828
8.25,44.5,4.96399093199823,0.320717651674152,14.215155682603
8.25,44.75,4.96954874599643,0.320351119384743,14.1969386967851
8.25,45,4.9664638745967,0.319365128837155,14.1810447134798
8.25,45.25,4.95523725341055,0.317811286497014,14.166765784505
8.25,45.5,4.93656330426224,0.315754162057515,14.1535231856936
8.25,45.75,4.91126707192656,0.313266525119832,14.1408076344458
8.25,46,4.88025869842628,0.310425977707992,14.1281330484923
8.25,46.25,4.84446522773887,0.307309708184312,14.1150180329206
8.25,46.5,4.80480456306876,0.303993008475635,14.1010413567829
8.25,46.75,4.76214712007904,0.300546602342033,14.0860507199778
8.25,47,4.71730391011006,0.29703578807516,14.0704252069159
8.25,47.25,4.67102525019512,0.293520637206803,14.0538422338368
8.25,47.5,4.62401403345151,0.290056713945347,14.0381664224436
8.25,47.75,4.57694254904972,0.286696104990154,14.0196601889218
8.25,48,4.53047546159502,0.283488711605981,14.0089693509898
8.5,11.25,4.78118705743264,0.322640915717679,14.5564728080966
8.5,11.5,4.76072643690066,0.32100335739664,14.7081792561914
8.5,11.75,4.74178323270693,0.319331073149663,14.9251710155026
8.5,12,4.72497629777553,0.317692662914194,15.1785907671966
8.5,12.25,4.71097129348028,0.316158377913269,15.4637671067366
8.5,12.5,4.70045959746,0.314797338953178,15.6758881068037
8.5,12.75,4.69412720951913,0.313674603884733,15.8752563948162
8.5,13,4.69261413642981,0.312848119283078,16.0698026729585
8.5,13.25,4.69646583662581,0.312365581142445,16.257069032075
8.5,13.5,4.70608021393884,0.312261313706626,16.4333309781424
8.5,13.75,4.72165474387128,0.312553313379628,16.5955928150709
8.5,14,4.7431395183722,0.313240680974472,16.7420477862904
8.5,14.25,4.77020183827484,0.314301687451256,16.8721693003374
8.5,14.5,4.80220771604972,0.315692766958449,16.9865052302318
8.5,14.75,4.83822374353389,0.31734867173952,17.0854677469084
8.5,15,4.87704091423306,0.31918398646684,17.1637689740272
8.5,15.25,4.91721942989497,0.32109607791383,17.2295181391072
8.5,15.5,4.95715127589926,0.322969429038829,17.2879583145275
8.5,15.75,4.99513582869591,0.32468117808401,17.3413035838793
8.5,16,5.02946232491562,0.326107521717239,17.3930219137572
8.5,16.25,5.05849318913794,0.327130566384579,17.4457942957909
8.5,16.5,5.08074232595427,0.327645127949562,17.501125179495
8.5,16.75,5.09494343800824,0.327564965753094,17.5604556848862
8.5,17,5.10010491662131,0.326828003377072,17.6249525070381
8.5,17.25,5.09554887938292,0.325400144114567,17.6956233802275
8.5,17.5,5.08093366041318,0.32327743696613,17.773322477725
8.5,17.75,5.05626008717227,0.320486476536813,17.8588385696846
8.5,18,5.02186303478007,0.317083072740848,17.952967639022
8.5,18.25,4.97838852928362,0.313149198441805,18.0565904830227
8.5,18.5,4.92676911915023,0.308789307493264,18.1707314991958
8.5,18.75,4.86817376560923,0.304124309259301,18.2965889523509
8.5,19,4.80396611204403,0.299285882102535,18.4355107324949
8.5,19.25,4.73565286152949,0.294410463983795,18.5888754150301
8.5,19.5,4.6648287912252,0.289632845382459,18.757818636287
8.5,19.75,4.59311279743013,0.285080099393819,18.9427370569048
8.5,20,4.52208523668194,0.2808660241899,19.1425509089946
8.5,20.25,4.45322858505912,0.277086408648902,19.3538532186258
8.5,20.5,4.38786871070637,0.273815463371107,19.5703627211155
8.5,20.75,4.32712055420181,0.271102782079276,19.7834286425996
8.5,21,4.27184542800337,0.268971487607067,19.9841467934161
8.5,21.25,4.22263560435244,0.267418677530222,20.1658545146644
8.5,21.5,4.17980780876555,0.266416184982179,20.3232870277423
8.5,21.75,4.14340737130159,0.265912486738797,20.4504331278839
8.5,22,4.11324579922851,0.265836671652291,20.54088963082
8.5,22.25,4.08894243064889,0.266102927724404,20.5928938811263
8.5,22.5,4.06997031481644,0.266615652202059,20.6095615258176
8.5,22.75,4.05570122033952,0.267275035868992,20.5984262388574
8.5,23,4.04546000608993,0.267983270858934,20.5722082660362
8.5,23.25,4.03855594960637,0.268649508712023,20.5486716428723
8.5,23.5,4.03431774138816,0.269194950905364,20.5446870319333
8.5,23.75,4.03211551753407,0.269556661991684,20.5736682250746
8.5,24,4.03138296433765,0.269690575508497,20.6464252616183
8.5,24.25,4.031631455537,0.269573087362314,20.7734948963741
8.5,24.5,4.03245802403499,0.269201100549325,20.9678181951047
8.5,24.75,4.03355359059482,0.26859123248873,21.2483901566296
8.5,25,4.03471414004886,0.267778101087386,21.6483200946901
8.5,25.25,4.03583579162305,0.266810908965869,22.239095764764
8.5,25.5,4.0369147412214,0.265750086340311,23.2149354716366
8.5,26.5,4.04342119061755,0.261935471212087,23.4761699374814
8.5,26.75,4.04658827243977,0.261409965739622,23.0005509302361
8.5,27,4.05074370736183,0.26115592038047,22.2556345424837
8.5,27.25,4.0559811948138,0.26120172631601,21.6379940585311
8.5,27.5,4.06230006697341,0.261560581781153,21.1558134770437
8.5,27.75,4.06961236761273,0.262231379849691,20.8076101555751
8.5,28,4.07773971787664,0.263198858952427,20.5849969551528
8.5,28.25,4.08643228606037,0.264435515530896,20.4728004220038
8.5,28.5,4.0953939772418,0.26590390248027,20.4472198239848
8.5,28.75,4.10432034737758,0.267559626596751,20.4755106160458
8.5,29,4.11292743838033,0.26935423835305,20.5360350620159
8.5,29.25,4.12098681308746,0.27123835445607,20.4910040904547
8.5,29.5,4.12835880441909,0.273164602120996,20.3621431037756
8.5,29.75,4.13501611790159,0.275090711852132,20.1539108067304
8.5,30,4.14105742263663,0.276981385203979,19.8556838463473
8.5,30.25,4.14671118813458,0.278809915013723,19.6198697166612
8.5,30.5,4.1523400002859,0.28055998709431,19.4973549660031
8.5,30.75,4.15841620352443,0.282225394272294,19.4995192689355
8.5,31,4.16550826435926,0.283810590650402,19.6181776210723
8.5,31.25,4.17424560297998,0.285329674683784,19.8322090034754
8.5,31.5,4.18529233443712,0.286806022473512,20.1123837444005
8.5,31.75,4.19929908662235,0.288270123656716,20.4276336611727
8.5,32,4.21686384662032,0.289757766658781,20.7504610449919
8.5,32.25,4.23849543940519,0.291308021655965,21.059683400528
8.5,32.5,4.26456660622118,0.29296012854711,21.3407598983427
8.5,32.75,4.29527942112101,0.294750378483274,21.5847951327941
8.5,33,4.33063804833183,0.29670925908885,21.7871641943334
8.5,33.25,4.37042543241733,0.298857745649256,21.9462723837788
8.5,33.5,4.41418534356306,0.301203875701471,22.0626227892752
8.5,33.75,4.46122143766205,0.30373952463921,22.13818614779
8.5,34,4.51061226836159,0.306438388968988,22.175947459565
8.5,34.25,4.56123108872755,0.309254194338648,22.1794584702153
8.5,34.5,4.61178718384369,0.312120682528662,22.1523659390251
8.5,34.75,4.66087203454179,0.314952669155884,22.0979956815022
8.5,35,4.70701332667751,0.317648877639318,22.0190107464417
8.5,35.25,4.74874654081136,0.320096892729138,21.917113352593
8.5,35.5,4.78467787631431,0.322179011832159,21.7927838418412
8.5,35.75,4.81354793291179,0.323779355477957,21.6450930625951
8.5,36,4.83429288386182,0.324792130537398,21.471661280632
8.5,36.25,4.84609777151056,0.325129199427352,21.2688198412804
8.5,36.5,4.84844359475765,0.324728049307756,21.0319579661109
8.5,36.75,4.84113473953856,0.323557689214655,20.7559746992758
8.5,37,4.82432604151973,0.321623054641984,20.4360582152256
8.5,37.25,4.79853325237396,0.318967449762291,20.069156319878
8.5,37.5,4.76462628566295,0.315671704572528,19.6563639133355
8.5,37.75,4.72382074730198,0.311851634670915,19.2058241642033
8.5,38,4.6776438819143,0.307652297112006,18.7343850010671
8.5,38.25,4.62789935573802,0.303241030346826,18.2649702368883
8.5,38.5,4.57660442448202,0.298798355031733,17.8188473362045
8.5,38.75,4.52591283044494,0.294508138260425,17.4098603996962
8.5,39,4.47803221682151,0.290548272550439,17.0425641778233
8.5,39.25,4.43511057615275,0.287080918961881,16.7152973752234
8.5,39.5,4.39913263954762,0.284244935384159,16.4236192611508
8.5,39.75,4.37180210071593,0.282148931142062,16.1624997930707
8.5,40,4.35444682799947,0.28086702824658,15.9274366144153
8.5,40.25,4.34793884914533,0.280436214552202,15.7148157820097
8.5,40.5,4.35264392805375,0.280855551515232,15.5218426034466
8.5,40.75,4.36841681965575,0.282088249262065,15.346316274694
8.5,41,4.39462088963142,0.284064559435754,15.1864226672455
8.5,41.25,4.4301763594923,0.286685901129433,15.0406173728215
8.5,41.5,4.47363684039643,0.289830614909875,14.9075955095223
8.5,41.75,4.52327822356124,0.293360343652194,14.7863348945398
8.5,42,4.57718339159599,0.29712588073532,14.6761974150895
8.5,42.25,4.63334363040636,0.300974513721828,14.5770463084464
8.5,42.5,4.68974049500938,0.304755984418937,14.4892676837689
8.5,42.75,4.7444251358285,0.308328341667195,14.4134841452626
8.5,43,4.79559502363992,0.311563580760225,14.3497464285807
8.5,43.25,4.84165163709204,0.314351768159037,14.2964691714134
8.5,43.5,4.88124991503719,0.316604345199949,14.2525609930556
8.5,43.75,4.91334324064995,0.318257056481835,14.2188807918973
8.5,44,4.93719576143648,0.31927019925695,14.193255894293
8.5,44.25,4.95239244016076,0.319628684209261,14.1732996490542
8.5,44.5,4.95883595925625,0.319341101380164,14.1572223312506
8.5,44.75,4.95670526181349,0.318436208965915,14.1437942250454
8.5,45,4.94643542859195,0.316960751315516,14.1321647949455
8.5,45.25,4.92865297558505,0.31497439696206,14.1217122300655
8.5,45.5,4.90412967568414,0.312546100236391,14.1119352233307
8.5,45.75,4.87372379542298,0.309749791173072,14.1023670889585
8.5,46,4.838339050099,0.306661460596858,14.0924933806025
8.5,46.25,4.79887062428728,0.303355120691189,14.0816723983248
8.5,46.5,4.75618844704587,0.299901948286588,14.0691380183314
8.5,46.75,4.71111396493412,0.296368673916002,14.054462304686
8.5,47,4.66442017760892,0.292817507733296,14.0396276056761
8.5,47.25,4.61683981365067,0.289306803380663,14.0210201033838
8.5,47.5,4.56908381195325,0.285892004606542,14.0100368535941
8.75,10.75,4.7953036743728,0.323713790342721,13.9200580023219
8.75,11,4.77637370472123,0.322353538317939,14.1121178681665
8.75,11.25,4.75821073954054,0.320877820369507,14.4045733414417
8.75,11.5,4.74131522377087,0.319345336989391,14.645896621241
8.75,11.75,4.72625111916324,0.317819721856115,14.8926754181947
8.75,12,4.71363781850694,0.316367223319233,15.1508031159857
8.75,12.25,4.70413317958046,0.315054207754983,15.4124599979422
8.75,12.5,4.69840660503386,0.313944484460067,15.6492110986342
8.75,12.75,4.69710168339238,0.313096422697402,15.8698566147627
8.75,13,4.70078986662136,0.312559912706954,16.0784348653952
8.75,13.25,4.70991772940021,0.312373216311424,16.274457896551
8.75,13.5,4.72475246284057,0.312559876445446,16.4557722963133
8.75,13.75,4.74533098308543,0.313125889194695,16.6201514139436
8.75,14,4.77141897133204,0.314057422257066,16.7660239123516
8.75,14.25,4.80248524318633,0.315319355125722,16.8927498272704
8.75,14.5,4.83769618677179,0.316854953443291,17.00055885816
8.75,14.75,4.87593235731472,0.318586874877838,17.0901038748252
8.75,15,4.91582728068187,0.320419646138827,17.1619651833903
8.75,15.25,4.95582582359435,0.322243590167475,17.2204530634237
8.75,15.5,4.99425745694663,0.323940040635201,17.2700243547478
8.75,15.75,5.02941875687796,0.325387559260369,17.314340284202
8.75,16,5.0596583237572,0.326468709296259,17.3569184152946
8.75,16.25,5.08345821005466,0.32707691198479,17.4006888680227
8.75,16.5,5.09950630658667,0.327122857134795,17.4478393771787
8.75,16.75,5.1067554265193,0.3265399678643,17.5000992114668
8.75,17,5.10446664146801,0.32528854103164,17.5588172586904
8.75,17.25,5.09223531938826,0.323358253969425,17.6250686819199
8.75,17.5,5.0700002113763,0.3207689101815,17.6997436230408
8.75,17.75,5.03803669574997,0.317569420861837,17.7836514338404
8.75,18,4.9969363382508,0.31383516993811,17.8776252165022
8.75,18.25,4.94757378236815,0.309663887897975,17.9826282118758
8.75,18.5,4.89107142745664,0.305170992819354,18.0998550397816
8.75,18.75,4.82874402712685,0.300483195151778,18.2308165383128
8.75,19,4.76204970678054,0.295732508290057,18.3773783058643
8.75,19.25,4.69253379725227,0.291050237911679,18.5416896365615
8.75,19.5,4.62177070594725,0.286560919791559,18.7258926927055
8.75,19.75,4.55130055894883,0.282376829541822,18.931458270865
8.75,20,4.48256951939806,0.278593205276987,19.1580081304725
8.75,20.25,4.41687642898095,0.275284447253063,19.4016548372173
8.75,20.5,4.35532530982403,0.272501584143706,19.6534430348407
8.75,20.75,4.29878608956377,0.27027044225886,19.8996047152381
8.75,21,4.24787055719156,0.268591099551485,20.126175339033
8.75,21.25,4.20293344264704,0.267439368491708,20.3266040975364
8.75,21.5,4.16408302301673,0.266768751087629,20.4977007998013
8.75,21.75,4.13120083220323,0.266513449365211,20.6318047537606
8.75,22,4.10398503309843,0.266592992018687,20.7148538783431
8.75,22.25,4.08199423680845,0.266917256186402,20.7441477883172
8.75,22.5,4.06469023454045,0.267391791958473,20.7238505456466
8.75,22.75,4.05147661135058,0.267923314429906,20.6620826404343
8.75,23,4.04174137484609,0.26842534476398,20.5747089341017
8.75,23.25,4.03488007118819,0.268822548563892,20.4907997249002
8.75,23.5,4.03032130054005,0.269054807163097,20.4340053805631
8.75,23.75,4.02754230735235,0.269079924486104,20.4189050316148
8.75,24,4.02608574137443,0.268875390734852,20.4545717657174
8.75,24.25,4.02557040525652,0.268438738665068,20.5492298299556
8.75,24.5,4.02569823575913,0.267786525028405,20.7133017573413
8.75,24.75,4.02626025031478,0.266952468784213,20.9609538327536
8.75,25,4.02714376665048,0.265984826884641,21.3108993705051
8.75,25.25,4.02832489319849,0.264942443884445,21.7866422592019
8.75,25.5,4.02986269670074,0.263890933061284,22.4024125169552
8.75,25.75,4.03188259386362,0.262898400518683,23.03607498387
8.75,27,4.05494705592021,0.260869143400926,22.2052436375384
8.75,27.25,4.06286029068322,0.261315455652326,21.4345155565462
8.75,27.5,4.07177286457509,0.26207099836988,20.8655870096613
8.75,27.75,4.08147119738923,0.263118696755773,20.4817829753369
8.75,28,4.09167162924998,0.264429431437787,20.2668874562755
8.75,28.25,4.102048736731,0.26596461824684,20.2016488720318
